Port Name,State,Port Code,Border,Date,Measure,Value
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Personal Vehicles,1409093
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2005,Bus Passengers,92047
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Buses,8766
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Personal Vehicles,1362833
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Pedestrians,715639
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Bus Passengers,84815
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Personal Vehicle Passengers,2589383
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Pedestrians,714369
San Ysidro,California,2504,US-Mexico Border,May 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Buses,7668
San Ysidro,California,2504,US-Mexico Border,May 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Bus Passengers,80895
San Ysidro,California,2504,US-Mexico Border,May 2005,Personal Vehicle Passengers,2765424
San Ysidro,California,2504,US-Mexico Border,May 2005,Personal Vehicles,1382712
San Ysidro,California,2504,US-Mexico Border,May 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Pedestrians,714578
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Bus Passengers,87679
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Personal Vehicles,1415920
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Personal Vehicle Passengers,2548656
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Buses,8784
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Buses,9212
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Personal Vehicle Passengers,2811324
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Bus Passengers,85610
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Pedestrians,794103
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2005,Personal Vehicles,1479644
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Bus Passengers,71510
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Pedestrians,624360
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Personal Vehicle Passengers,2419729
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Buses,8626
San Ysidro,California,2504,US-Mexico Border,Feb 2005,Personal Vehicles,1344294
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Pedestrians,681584
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Personal Vehicle Passengers,2658312
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Personal Vehicles,1476840
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Bus Passengers,79433
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Buses,9031
San Ysidro,California,2504,US-Mexico Border,Jan 2005,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Pedestrians,721414
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Personal Vehicle Passengers,2820502
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Bus Passengers,79412
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Personal Vehicles,1484475
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Buses,9114
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Pedestrians,742736
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Personal Vehicle Passengers,2331977
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Personal Vehicles,1295543
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Buses,8444
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2004,Bus Passengers,71086
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Pedestrians,795502
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Bus Passengers,80638
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Personal Vehicle Passengers,2528488
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Buses,9679
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Oct 2004,Personal Vehicles,1404716
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Bus Passengers,75567
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Personal Vehicle Passengers,2703039
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Personal Vehicles,1422652
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Buses,9112
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Pedestrians,827150
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Sep 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Buses,9866
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Bus Passengers,93101
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Personal Vehicle Passengers,3012706
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Pedestrians,923558
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Aug 2004,Personal Vehicles,1506353
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Personal Vehicles,1494240
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Buses,9708
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Bus Passengers,99395
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Personal Vehicle Passengers,2839056
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jul 2004,Pedestrians,911072
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Pedestrians,795155
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Personal Vehicles,1521995
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Bus Passengers,84911
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Personal Vehicle Passengers,2891791
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Buses,8721
San Ysidro,California,2504,US-Mexico Border,Jun 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Personal Vehicle Passengers,3119562
San Ysidro,California,2504,US-Mexico Border,May 2004,Buses,9263
San Ysidro,California,2504,US-Mexico Border,May 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Personal Vehicles,1559781
San Ysidro,California,2504,US-Mexico Border,May 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,May 2004,Bus Passengers,90553
San Ysidro,California,2504,US-Mexico Border,May 2004,Pedestrians,802646
San Ysidro,California,2504,US-Mexico Border,May 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Personal Vehicle Passengers,3030252
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Personal Vehicles,1515126
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Buses,9211
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Bus Passengers,95174
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Pedestrians,768364
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Apr 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Personal Vehicles,1565500
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Buses,9204
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Pedestrians,844791
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Bus Passengers,95226
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Personal Vehicle Passengers,2974450
San Ysidro,California,2504,US-Mexico Border,Mar 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Pedestrians,650376
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Bus Passengers,78197
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Personal Vehicle Passengers,2501197
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Personal Vehicles,1389554
San Ysidro,California,2504,US-Mexico Border,Feb 2004,Buses,8496
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Personal Vehicle Passengers,2629971
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Personal Vehicles,1461095
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Pedestrians,674836
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Buses,9128
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Bus Passengers,89083
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Trains,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Jan 2004,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Bus Passengers,91681
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Personal Vehicles,1502234
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Trains,0
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Pedestrians,877113
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Personal Vehicle Passengers,3755585
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Buses,9662
San Ysidro,California,2504,US-Mexico Border,Dec 2003,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Rail Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Rail Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Personal Vehicle Passengers,3593252
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Buses,9086
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Bus Passengers,76277
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Truck Containers Empty,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Pedestrians,952643
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Trucks,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Trains,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Truck Containers Loaded,0
San Ysidro,California,2504,US-Mexico Border,Nov 2003,Personal Vehicles,1437301
San Ysidro,California,2504,US-Mexico Border,Oct 2003,Personal Vehicles,1503066
San Ysidro,California,2504,US-Mexico Border,Oct 2003,Train Passengers,0
San Ysidro,California,2504,US-Mexico Border,Oct 2003,Personal Vehicle Passengers,3306745
San Ysidro,California,2504,US-Mexico Border,Oct 2003,Buses,9270
San Ysidro,California,2504,US-Mexico Border,Oct 2003,Trains,0
